business,trace,4326,user4326,malicious,attack 1,false positive
infrastructure,log,4309,user4309,malicious,attack 1,true positive
infrastructure,trace,8083,user8083,malicious,attack 1,false positive
infrastructure,log,9001,user9001,malicious,attack 2,false positive
infrastructure,log,5299,user5299,malicious,attack 2,false positive
infrastructure,log,8562,user8562,malicious,attack 1,true positive
business,log,4019,user4019,malicious,attack 1,true positive
business,log,2839,user2839,malicious,attack 1,true positive
business,log,6086,user6086,regular,no attack,false positive
business,log,6629,user6629,regular,no attack,false positive
infrastructure,trace,1270,user1270,malicious,attack 2,true positive
infrastructure,trace,2616,user2616,malicious,attack 1,false positive
infrastructure,log,6832,user6832,regular,no attack,false positive
infrastructure,log,2245,user2245,malicious,attack 1,true positive
business,trace,4085,user4085,regular,no attack,false positive
infrastructure,trace,1676,user1676,malicious,attack 2,true positive
business,log,141,user141,malicious,attack 1,true positive
business,trace,4847,user4847,regular,no attack,false positive
infrastructure,trace,6975,user6975,malicious,attack 2,true positive
infrastructure,log,7870,user7870,malicious,attack 1,true positive
business,trace,6051,user6051,malicious,attack 2,true positive
business,log,3767,user3767,malicious,attack 1,true positive
infrastructure,trace,8427,user8427,regular,no attack,false positive
business,log,8482,user8482,malicious,attack 2,false positive
business,log,2839,user2839,malicious,attack 1,true positive
infrastructure,log,7174,user7174,regular,no attack,false positive
business,trace,1883,user1883,regular,no attack,false positive
infrastructure,trace,5751,user5751,malicious,attack 2,true positive
infrastructure,log,9878,user9878,regular,no attack,false positive
business,log,2333,user2333,regular,no attack,false positive
infrastructure,trace,5322,user5322,malicious,attack 1,false positive
business,log,1404,user1404,regular,no attack,false positive
infrastructure,log,968,user968,malicious,attack 1,true positive
business,log,2032,user2032,regular,no attack,false positive
infrastructure,trace,3247,user3247,malicious,attack 2,true positive
business,log,9495,user9495,malicious,attack 2,false positive
infrastructure,trace,5658,user5658,regular,no attack,false positive
infrastructure,trace,3168,user3168,malicious,attack 1,false positive
infrastructure,log,2077,user2077,malicious,attack 1,true positive
infrastructure,log,261,user261,malicious,attack 2,false positive
infrastructure,log,754,user754,malicious,attack 1,true positive
infrastructure,log,3953,user3953,malicious,attack 2,false positive
business,trace,4323,user4323,malicious,attack 1,false positive
business,log,5000,user5000,malicious,attack 1,true positive
infrastructure,trace,5056,user5056,regular,no attack,false positive
business,log,5328,user5328,regular,no attack,false positive
infrastructure,log,8042,user8042,malicious,attack 2,false positive
business,log,5405,user5405,regular,no attack,false positive
infrastructure,trace,6759,user6759,malicious,attack 2,true positive
business,log,1139,user1139,malicious,attack 1,true positive
business,log,3020,user3020,malicious,attack 2,false positive
business,log,2800,user2800,malicious,attack 1,true positive
infrastructure,log,6109,user6109,malicious,attack 2,false positive
business,log,6799,user6799,regular,no attack,false positive
infrastructure,trace,9814,user9814,malicious,attack 1,false positive
infrastructure,trace,3141,user3141,malicious,attack 2,true positive
business,log,4578,user4578,regular,no attack,false positive
business,log,3005,user3005,malicious,attack 1,true positive
business,trace,1648,user1648,malicious,attack 2,true positive
infrastructure,trace,7182,user7182,malicious,attack 1,false positive
business,log,7357,user7357,malicious,attack 2,false positive
infrastructure,log,3599,user3599,malicious,attack 1,true positive
business,trace,9387,user9387,regular,no attack,false positive
business,trace,2093,user2093,malicious,attack 2,true positive
infrastructure,trace,4787,user4787,regular,no attack,false positive
business,log,5535,user5535,malicious,attack 1,true positive
infrastructure,trace,2208,user2208,malicious,attack 2,true positive
infrastructure,log,8667,user8667,regular,no attack,false positive
business,log,6159,user6159,regular,no attack,false positive
business,log,3416,user3416,malicious,attack 2,false positive
business,trace,3639,user3639,regular,no attack,false positive
business,log,3546,user3546,regular,no attack,false positive
infrastructure,trace,2897,user2897,regular,no attack,false positive
business,trace,311,user311,regular,no attack,false positive
infrastructure,trace,3797,user3797,regular,no attack,false positive
infrastructure,log,2192,user2192,malicious,attack 1,true positive
infrastructure,log,8057,user8057,regular,no attack,false positive
infrastructure,trace,9166,user9166,malicious,attack 2,true positive
infrastructure,trace,7889,user7889,malicious,attack 1,false positive
business,trace,371,user371,malicious,attack 1,false positive
business,trace,5231,user5231,malicious,attack 1,false positive
infrastructure,trace,6826,user6826,malicious,attack 2,true positive
infrastructure,trace,2912,user2912,regular,no attack,false positive
business,trace,5526,user5526,malicious,attack 1,false positive
business,log,220,user220,malicious,attack 1,true positive
infrastructure,trace,3269,user3269,regular,no attack,false positive
infrastructure,trace,9811,user9811,malicious,attack 1,false positive
business,log,4159,user4159,malicious,attack 2,false positive
infrastructure,trace,1473,user1473,malicious,attack 1,false positive
infrastructure,trace,6528,user6528,malicious,attack 1,false positive
infrastructure,log,2042,user2042,malicious,attack 2,false positive
business,trace,2551,user2551,malicious,attack 1,false positive
business,log,7886,user7886,malicious,attack 1,true positive
business,log,9642,user9642,malicious,attack 1,true positive
infrastructure,log,5381,user5381,regular,no attack,false positive
business,log,860,user860,regular,no attack,false positive
business,log,3365,user3365,malicious,attack 1,true positive
infrastructure,trace,15,user15,regular,no attack,false positive
infrastructure,log,985,user985,regular,no attack,false positive
business,log,6469,user6469,malicious,attack 2,false positive
infrastructure,log,779,user779,regular,no attack,false positive
business,log,4585,user4585,malicious,attack 1,true positive
infrastructure,log,6745,user6745,malicious,attack 2,false positive
infrastructure,log,6655,user6655,malicious,attack 2,false positive
infrastructure,trace,2707,user2707,regular,no attack,false positive
business,trace,8219,user8219,regular,no attack,false positive
infrastructure,trace,25,user25,malicious,attack 2,true positive
infrastructure,trace,6620,user6620,regular,no attack,false positive
infrastructure,trace,459,user459,malicious,attack 2,true positive
infrastructure,log,7702,user7702,malicious,attack 2,false positive
infrastructure,log,1482,user1482,malicious,attack 2,false positive
infrastructure,log,2922,user2922,malicious,attack 1,true positive
infrastructure,trace,7,user7,malicious,attack 1,false positive
infrastructure,trace,3816,user3816,malicious,attack 1,false positive
infrastructure,log,1727,user1727,malicious,attack 1,true positive
infrastructure,log,3747,user3747,malicious,attack 1,true positive
infrastructure,trace,1792,user1792,malicious,attack 1,false positive
