business,log,74,user74,regular,no attack,false positive
business,log,21,user21,malicious,attack 2,false positive
infrastructure,trace,89,user89,malicious,attack 1,false positive
business,log,19,user19,regular,no attack,false positive
business,trace,65,user65,malicious,attack 1,false positive
infrastructure,log,84,user84,regular,no attack,false positive
business,log,36,user36,regular,no attack,false positive
infrastructure,trace,38,user38,regular,no attack,false positive
infrastructure,trace,12,user12,malicious,attack 2,true positive
business,log,57,user57,regular,no attack,false positive
business,log,80,user80,regular,no attack,false positive
infrastructure,trace,21,user21,malicious,attack 2,true positive
infrastructure,log,37,user37,malicious,attack 2,false positive
infrastructure,trace,82,user82,regular,no attack,false positive
infrastructure,trace,54,user54,regular,no attack,false positive
business,log,84,user84,regular,no attack,false positive
business,log,46,user46,malicious,attack 1,true positive
infrastructure,trace,99,user99,regular,no attack,false positive
business,trace,77,user77,regular,no attack,false positive
infrastructure,log,54,user54,regular,no attack,false positive
infrastructure,trace,39,user39,malicious,attack 2,true positive
infrastructure,trace,70,user70,regular,no attack,false positive
infrastructure,log,13,user13,regular,no attack,false positive
business,log,100,user100,regular,no attack,false positive
business,trace,78,user78,regular,no attack,false positive
infrastructure,trace,43,user43,regular,no attack,false positive
infrastructure,trace,28,user28,malicious,attack 1,false positive
infrastructure,trace,63,user63,regular,no attack,false positive
infrastructure,trace,61,user61,regular,no attack,false positive
infrastructure,log,16,user16,regular,no attack,false positive
business,log,16,user16,regular,no attack,false positive
infrastructure,log,5,user5,regular,no attack,false positive
business,trace,45,user45,regular,no attack,false positive
infrastructure,trace,65,user65,malicious,attack 2,true positive
infrastructure,log,95,user95,regular,no attack,false positive
infrastructure,log,48,user48,regular,no attack,false positive
business,log,61,user61,regular,no attack,false positive
business,log,45,user45,regular,no attack,false positive
infrastructure,trace,42,user42,malicious,attack 2,true positive
business,log,54,user54,regular,no attack,false positive
infrastructure,log,21,user21,malicious,attack 2,false positive
business,log,94,user94,malicious,attack 1,true positive
infrastructure,log,1,user1,malicious,attack 1,true positive
business,log,97,user97,malicious,attack 1,true positive
business,log,77,user77,regular,no attack,false positive
infrastructure,log,77,user77,regular,no attack,false positive
infrastructure,trace,56,user56,malicious,attack 1,false positive
infrastructure,log,10,user10,regular,no attack,false positive
infrastructure,log,48,user48,regular,no attack,false positive
infrastructure,log,26,user26,malicious,attack 1,true positive
infrastructure,log,35,user35,malicious,attack 1,true positive
business,trace,79,user79,malicious,attack 2,true positive
business,log,14,user14,malicious,attack 1,true positive
business,log,56,user56,malicious,attack 1,true positive
business,log,72,user72,malicious,attack 2,false positive
business,trace,97,user97,malicious,attack 1,false positive
infrastructure,trace,16,user16,regular,no attack,false positive
business,trace,22,user22,regular,no attack,false positive
business,log,6,user6,regular,no attack,false positive
infrastructure,trace,5,user5,regular,no attack,false positive
business,trace,35,user35,malicious,attack 2,true positive
infrastructure,log,87,user87,regular,no attack,false positive
business,log,66,user66,regular,no attack,false positive
business,trace,67,user67,malicious,attack 1,false positive
infrastructure,log,20,user20,regular,no attack,false positive
infrastructure,log,33,user33,regular,no attack,false positive
infrastructure,trace,50,user50,regular,no attack,false positive
business,log,59,user59,regular,no attack,false positive
business,trace,43,user43,regular,no attack,false positive
infrastructure,log,65,user65,malicious,attack 2,false positive
infrastructure,log,42,user42,malicious,attack 2,false positive
infrastructure,log,36,user36,regular,no attack,false positive
infrastructure,trace,34,user34,regular,no attack,false positive
business,trace,96,user96,regular,no attack,false positive
infrastructure,trace,5,user5,regular,no attack,false positive
business,log,40,user40,malicious,attack 2,false positive
business,log,99,user99,regular,no attack,false positive
infrastructure,log,99,user99,regular,no attack,false positive
infrastructure,log,61,user61,regular,no attack,false positive
business,log,9,user9,malicious,attack 1,true positive
business,log,99,user99,regular,no attack,false positive
infrastructure,log,100,user100,regular,no attack,false positive
business,log,30,user30,regular,no attack,false positive
infrastructure,log,34,user34,regular,no attack,false positive
business,log,13,user13,regular,no attack,false positive
infrastructure,trace,84,user84,regular,no attack,false positive
infrastructure,log,7,user7,malicious,attack 1,true positive
infrastructure,log,23,user23,regular,no attack,false positive
infrastructure,log,88,user88,regular,no attack,false positive
infrastructure,log,92,user92,malicious,attack 1,true positive
infrastructure,log,54,user54,regular,no attack,false positive
infrastructure,trace,31,user31,regular,no attack,false positive
business,log,43,user43,regular,no attack,false positive
infrastructure,log,89,user89,malicious,attack 1,true positive
business,trace,33,user33,regular,no attack,false positive
infrastructure,trace,35,user35,malicious,attack 2,true positive
infrastructure,trace,63,user63,regular,no attack,false positive
infrastructure,log,87,user87,regular,no attack,false positive
infrastructure,trace,55,user55,regular,no attack,false positive
business,trace,92,user92,malicious,attack 2,true positive
