business,log,4,user4,malicious,attack 2,false positive
business,trace,43,user43,malicious,attack 2,true positive
business,log,78,user78,regular,no attack,false positive
infrastructure,trace,79,user79,regular,no attack,false positive
business,trace,65,user65,malicious,attack 2,true positive
business,log,29,user29,malicious,attack 1,true positive
business,log,66,user66,regular,no attack,false positive
infrastructure,trace,37,user37,malicious,attack 2,true positive
business,trace,27,user27,malicious,attack 2,true positive
business,trace,44,user44,regular,no attack,false positive
business,log,93,user93,regular,no attack,false positive
business,log,13,user13,regular,no attack,false positive
infrastructure,log,74,user74,regular,no attack,false positive
business,log,4,user4,malicious,attack 1,true positive
business,log,78,user78,regular,no attack,false positive
infrastructure,trace,90,user90,regular,no attack,false positive
infrastructure,trace,45,user45,regular,no attack,false positive
infrastructure,trace,30,user30,regular,no attack,false positive
business,log,44,user44,regular,no attack,false positive
business,log,82,user82,malicious,attack 1,true positive
infrastructure,log,71,user71,malicious,attack 1,true positive
infrastructure,trace,27,user27,malicious,attack 1,false positive
infrastructure,trace,46,user46,regular,no attack,false positive
infrastructure,trace,2,user2,regular,no attack,false positive
infrastructure,log,12,user12,malicious,attack 1,true positive
business,log,22,user22,malicious,attack 1,true positive
business,log,74,user74,regular,no attack,false positive
business,trace,98,user98,regular,no attack,false positive
infrastructure,log,98,user98,regular,no attack,false positive
business,log,56,user56,regular,no attack,false positive
infrastructure,log,28,user28,malicious,attack 2,false positive
infrastructure,log,19,user19,regular,no attack,false positive
business,trace,35,user35,regular,no attack,false positive
business,log,27,user27,malicious,attack 1,true positive
infrastructure,trace,38,user38,malicious,attack 1,false positive
business,log,80,user80,malicious,attack 1,true positive
business,log,49,user49,regular,no attack,false positive
infrastructure,log,5,user5,regular,no attack,false positive
infrastructure,trace,7,user7,malicious,attack 1,false positive
infrastructure,trace,99,user99,regular,no attack,false positive
infrastructure,log,94,user94,regular,no attack,false positive
business,trace,71,user71,malicious,attack 2,true positive
business,log,84,user84,regular,no attack,false positive
infrastructure,trace,82,user82,malicious,attack 1,false positive
business,log,17,user17,malicious,attack 1,true positive
business,log,61,user61,malicious,attack 2,false positive
business,trace,26,user26,regular,no attack,false positive
infrastructure,log,71,user71,malicious,attack 2,false positive
business,log,43,user43,malicious,attack 1,true positive
infrastructure,trace,34,user34,malicious,attack 2,true positive
infrastructure,log,46,user46,regular,no attack,false positive
business,log,67,user67,malicious,attack 2,false positive
business,log,51,user51,regular,no attack,false positive
infrastructure,trace,2,user2,regular,no attack,false positive
infrastructure,log,22,user22,malicious,attack 2,false positive
business,trace,21,user21,regular,no attack,false positive
infrastructure,log,33,user33,regular,no attack,false positive
business,log,71,user71,malicious,attack 2,false positive
infrastructure,log,94,user94,regular,no attack,false positive
infrastructure,log,56,user56,regular,no attack,false positive
infrastructure,log,70,user70,regular,no attack,false positive
business,log,43,user43,malicious,attack 2,false positive
business,log,78,user78,regular,no attack,false positive
infrastructure,trace,88,user88,regular,no attack,false positive
business,log,10,user10,regular,no attack,false positive
infrastructure,log,98,user98,regular,no attack,false positive
business,log,4,user4,malicious,attack 2,false positive
business,log,71,user71,malicious,attack 2,false positive
infrastructure,log,1,user1,regular,no attack,false positive
business,log,44,user44,regular,no attack,false positive
infrastructure,trace,19,user19,regular,no attack,false positive
infrastructure,trace,83,user83,regular,no attack,false positive
infrastructure,trace,53,user53,malicious,attack 1,false positive
infrastructure,trace,41,user41,regular,no attack,false positive
infrastructure,trace,91,user91,malicious,attack 1,false positive
infrastructure,log,70,user70,regular,no attack,false positive
infrastructure,trace,82,user82,malicious,attack 1,false positive
business,log,68,user68,regular,no attack,false positive
business,trace,68,user68,regular,no attack,false positive
infrastructure,log,73,user73,malicious,attack 2,false positive
infrastructure,log,58,user58,malicious,attack 2,false positive
business,trace,58,user58,malicious,attack 1,false positive
business,log,61,user61,malicious,attack 2,false positive
business,log,93,user93,regular,no attack,false positive
infrastructure,trace,68,user68,regular,no attack,false positive
business,log,61,user61,malicious,attack 2,false positive
infrastructure,log,34,user34,malicious,attack 2,false positive
business,log,33,user33,regular,no attack,false positive
infrastructure,trace,7,user7,malicious,attack 2,true positive
infrastructure,log,67,user67,malicious,attack 1,true positive
business,trace,20,user20,regular,no attack,false positive
infrastructure,log,47,user47,malicious,attack 1,true positive
infrastructure,trace,94,user94,regular,no attack,false positive
infrastructure,log,90,user90,regular,no attack,false positive
business,trace,92,user92,regular,no attack,false positive
infrastructure,log,78,user78,regular,no attack,false positive
infrastructure,trace,53,user53,malicious,attack 1,false positive
business,trace,14,user14,malicious,attack 2,true positive
infrastructure,trace,93,user93,regular,no attack,false positive
business,trace,8,user8,malicious,attack 1,false positive
