business,metric,309,user309,malicious,attack 1,false positive
business,log,309,user309,malicious,attack 1,true positive
business,trace,309,user309,malicious,attack 1,false positive
business,metric,795,user795,malicious,attack 2,false positive
business,log,795,user795,malicious,attack 2,false positive
business,trace,795,user795,malicious,attack 2,true positive
business,metric,504,user504,malicious,attack 1,false positive
business,log,504,user504,malicious,attack 1,true positive
business,trace,504,user504,malicious,attack 1,false positive
business,metric,408,user408,regular,no attack,false positive
business,log,408,user408,regular,no attack,false positive
business,trace,408,user408,regular,no attack,false positive
infrastructure,metric,914,user914,regular,no attack,false positive
infrastructure,log,914,user914,regular,no attack,false positive
infrastructure,trace,914,user914,regular,no attack,false positive
business,metric,30,user30,malicious,attack 2,false positive
business,log,30,user30,malicious,attack 2,false positive
business,trace,30,user30,malicious,attack 2,true positive
infrastructure,metric,599,user599,malicious,attack 1,false positive
infrastructure,log,599,user599,malicious,attack 1,true positive
infrastructure,trace,599,user599,malicious,attack 1,false positive
business,metric,861,user861,malicious,attack 1,false positive
business,log,861,user861,malicious,attack 1,true positive
business,trace,861,user861,malicious,attack 1,false positive
infrastructure,metric,76,user76,malicious,attack 1,false positive
infrastructure,log,76,user76,malicious,attack 1,true positive
infrastructure,trace,76,user76,malicious,attack 1,false positive
business,metric,897,user897,malicious,attack 2,false positive
business,log,897,user897,malicious,attack 2,false positive
business,trace,897,user897,malicious,attack 2,true positive
infrastructure,metric,702,user702,malicious,attack 1,false positive
infrastructure,log,702,user702,malicious,attack 1,true positive
infrastructure,trace,702,user702,malicious,attack 1,false positive
business,metric,768,user768,malicious,attack 1,false positive
business,log,768,user768,malicious,attack 1,true positive
business,trace,768,user768,malicious,attack 1,false positive
infrastructure,metric,210,user210,malicious,attack 1,false positive
infrastructure,log,210,user210,malicious,attack 1,true positive
infrastructure,trace,210,user210,malicious,attack 1,false positive
business,metric,98,user98,malicious,attack 1,false positive
business,log,98,user98,malicious,attack 1,true positive
business,trace,98,user98,malicious,attack 1,false positive
infrastructure,metric,87,user87,malicious,attack 2,false positive
infrastructure,log,87,user87,malicious,attack 2,false positive
infrastructure,trace,87,user87,malicious,attack 2,true positive
business,metric,772,user772,malicious,attack 1,false positive
business,log,772,user772,malicious,attack 1,true positive
business,trace,772,user772,malicious,attack 1,false positive
business,metric,294,user294,malicious,attack 1,false positive
business,log,294,user294,malicious,attack 1,true positive
business,trace,294,user294,malicious,attack 1,false positive
business,metric,162,user162,malicious,attack 1,false positive
business,log,162,user162,malicious,attack 1,true positive
business,trace,162,user162,malicious,attack 1,false positive
infrastructure,metric,450,user450,malicious,attack 2,false positive
infrastructure,log,450,user450,malicious,attack 2,false positive
infrastructure,trace,450,user450,malicious,attack 2,true positive
business,metric,860,user860,malicious,attack 2,false positive
business,log,860,user860,malicious,attack 2,false positive
business,trace,860,user860,malicious,attack 2,true positive
infrastructure,metric,582,user582,malicious,attack 1,false positive
infrastructure,log,582,user582,malicious,attack 1,true positive
infrastructure,trace,582,user582,malicious,attack 1,false positive
infrastructure,metric,307,user307,malicious,attack 1,false positive
infrastructure,log,307,user307,malicious,attack 1,true positive
infrastructure,trace,307,user307,malicious,attack 1,false positive
infrastructure,metric,16,user16,malicious,attack 2,false positive
infrastructure,log,16,user16,malicious,attack 2,false positive
infrastructure,trace,16,user16,malicious,attack 2,true positive
business,metric,779,user779,malicious,attack 1,false positive
business,log,779,user779,malicious,attack 1,true positive
business,trace,779,user779,malicious,attack 1,false positive
infrastructure,metric,964,user964,malicious,attack 2,false positive
infrastructure,log,964,user964,malicious,attack 2,false positive
infrastructure,trace,964,user964,malicious,attack 2,true positive
infrastructure,metric,819,user819,malicious,attack 1,false positive
infrastructure,log,819,user819,malicious,attack 1,true positive
infrastructure,trace,819,user819,malicious,attack 1,false positive
business,metric,313,user313,malicious,attack 1,false positive
business,log,313,user313,malicious,attack 1,true positive
business,trace,313,user313,malicious,attack 1,false positive
business,metric,547,user547,malicious,attack 2,false positive
business,log,547,user547,malicious,attack 2,false positive
business,trace,547,user547,malicious,attack 2,true positive
infrastructure,metric,453,user453,malicious,attack 2,false positive
infrastructure,log,453,user453,malicious,attack 2,false positive
infrastructure,trace,453,user453,malicious,attack 2,true positive
business,metric,270,user270,malicious,attack 1,false positive
business,log,270,user270,malicious,attack 1,true positive
business,trace,270,user270,malicious,attack 1,false positive
infrastructure,metric,158,user158,malicious,attack 1,false positive
infrastructure,log,158,user158,malicious,attack 1,true positive
infrastructure,trace,158,user158,malicious,attack 1,false positive
infrastructure,metric,195,user195,regular,no attack,false positive
infrastructure,log,195,user195,regular,no attack,false positive
infrastructure,trace,195,user195,regular,no attack,false positive
business,metric,48,user48,malicious,attack 1,false positive
business,log,48,user48,malicious,attack 1,true positive
business,trace,48,user48,malicious,attack 1,false positive
infrastructure,metric,604,user604,malicious,attack 2,false positive
