infrastructure,trace,92,user92,regular,no attack,false positive
business,trace,10,user10,malicious,attack 2,true positive
business,log,4,user4,regular,no attack,false positive
infrastructure,trace,55,user55,malicious,attack 2,true positive
business,trace,87,user87,malicious,attack 2,true positive
business,log,18,user18,regular,no attack,false positive
business,trace,60,user60,malicious,attack 1,false positive
business,trace,92,user92,regular,no attack,false positive
business,log,42,user42,malicious,attack 1,true positive
infrastructure,log,29,user29,regular,no attack,false positive
business,trace,86,user86,regular,no attack,false positive
infrastructure,log,36,user36,regular,no attack,false positive
infrastructure,trace,93,user93,regular,no attack,false positive
business,trace,15,user15,regular,no attack,false positive
business,log,96,user96,malicious,attack 1,true positive
infrastructure,trace,31,user31,regular,no attack,false positive
infrastructure,log,62,user62,regular,no attack,false positive
infrastructure,trace,68,user68,regular,no attack,false positive
infrastructure,trace,38,user38,regular,no attack,false positive
business,log,32,user32,regular,no attack,false positive
infrastructure,log,70,user70,malicious,attack 1,true positive
business,trace,50,user50,malicious,attack 1,false positive
business,trace,20,user20,regular,no attack,false positive
infrastructure,trace,3,user3,regular,no attack,false positive
business,trace,54,user54,malicious,attack 2,true positive
infrastructure,trace,50,user50,malicious,attack 1,false positive
infrastructure,log,76,user76,regular,no attack,false positive
business,trace,11,user11,regular,no attack,false positive
infrastructure,trace,37,user37,regular,no attack,false positive
business,trace,79,user79,regular,no attack,false positive
business,trace,50,user50,malicious,attack 2,true positive
business,trace,85,user85,malicious,attack 1,false positive
business,log,44,user44,malicious,attack 1,true positive
infrastructure,log,4,user4,regular,no attack,false positive
infrastructure,trace,37,user37,regular,no attack,false positive
infrastructure,trace,38,user38,regular,no attack,false positive
business,trace,81,user81,regular,no attack,false positive
infrastructure,trace,41,user41,regular,no attack,false positive
infrastructure,log,23,user23,regular,no attack,false positive
infrastructure,log,86,user86,regular,no attack,false positive
infrastructure,log,40,user40,regular,no attack,false positive
business,trace,83,user83,regular,no attack,false positive
infrastructure,log,41,user41,regular,no attack,false positive
business,trace,42,user42,malicious,attack 1,false positive
infrastructure,trace,27,user27,regular,no attack,false positive
infrastructure,log,7,user7,malicious,attack 2,false positive
business,log,68,user68,regular,no attack,false positive
infrastructure,log,20,user20,regular,no attack,false positive
business,trace,70,user70,malicious,attack 2,true positive
business,log,28,user28,regular,no attack,false positive
business,trace,53,user53,regular,no attack,false positive
infrastructure,log,10,user10,malicious,attack 1,true positive
infrastructure,trace,31,user31,regular,no attack,false positive
business,log,20,user20,regular,no attack,false positive
infrastructure,trace,55,user55,malicious,attack 1,false positive
business,log,72,user72,regular,no attack,false positive
infrastructure,log,36,user36,regular,no attack,false positive
infrastructure,trace,63,user63,malicious,attack 1,false positive
infrastructure,log,41,user41,regular,no attack,false positive
infrastructure,trace,39,user39,regular,no attack,false positive
business,trace,14,user14,regular,no attack,false positive
business,trace,26,user26,regular,no attack,false positive
infrastructure,log,41,user41,regular,no attack,false positive
business,trace,28,user28,regular,no attack,false positive
infrastructure,trace,4,user4,regular,no attack,false positive
infrastructure,trace,43,user43,malicious,attack 2,true positive
infrastructure,log,95,user95,regular,no attack,false positive
business,log,98,user98,malicious,attack 1,true positive
business,trace,93,user93,regular,no attack,false positive
business,log,28,user28,regular,no attack,false positive
infrastructure,log,14,user14,regular,no attack,false positive
business,log,84,user84,regular,no attack,false positive
infrastructure,trace,6,user6,regular,no attack,false positive
business,log,68,user68,regular,no attack,false positive
infrastructure,trace,81,user81,regular,no attack,false positive
business,trace,43,user43,malicious,attack 2,true positive
business,log,18,user18,regular,no attack,false positive
infrastructure,trace,78,user78,regular,no attack,false positive
infrastructure,trace,51,user51,regular,no attack,false positive
business,log,39,user39,regular,no attack,false positive
infrastructure,trace,74,user74,regular,no attack,false positive
infrastructure,log,50,user50,malicious,attack 1,true positive
business,trace,73,user73,regular,no attack,false positive
infrastructure,log,96,user96,malicious,attack 1,true positive
infrastructure,log,76,user76,regular,no attack,false positive
business,log,18,user18,regular,no attack,false positive
business,trace,68,user68,regular,no attack,false positive
infrastructure,log,15,user15,regular,no attack,false positive
business,log,43,user43,malicious,attack 2,false positive
infrastructure,trace,11,user11,regular,no attack,false positive
business,log,26,user26,regular,no attack,false positive
business,log,79,user79,regular,no attack,false positive
infrastructure,log,22,user22,regular,no attack,false positive
business,trace,50,user50,malicious,attack 1,false positive
business,log,38,user38,regular,no attack,false positive
infrastructure,log,11,user11,regular,no attack,false positive
infrastructure,log,58,user58,regular,no attack,false positive
infrastructure,log,26,user26,regular,no attack,false positive
business,log,77,user77,regular,no attack,false positive
infrastructure,log,94,user94,regular,no attack,false positive
