infrastructure,ignoring,8,user8,regular,no attack,true negative
infrastructure,ignoring,28,user28,regular,no attack,true negative
business,ignoring,35,user35,regular,no attack,true negative
business,trace,61,user61,malicious,attack 2,true positive
infrastructure,log,63,user63,malicious,attack 1,true positive
business,ignoring,91,user91,regular,no attack,true negative
business,log,7,user7,malicious,attack 1,true positive
infrastructure,ignoring,26,user26,regular,no attack,true negative
infrastructure,ignoring,57,user57,regular,no attack,true negative
infrastructure,ignoring,91,user91,regular,no attack,true negative
business,trace,42,user42,malicious,attack 2,true positive
business,ignoring,83,user83,regular,no attack,true negative
business,ignoring,14,user14,regular,no attack,true negative
infrastructure,trace,12,user12,malicious,attack 2,true positive
business,ignoring,37,user37,regular,no attack,true negative
business,ignoring,65,user65,regular,no attack,true negative
infrastructure,trace,100,user100,malicious,attack 2,true positive
infrastructure,ignoring,93,user93,regular,no attack,true negative
business,trace,50,user50,malicious,attack 2,true positive
infrastructure,ignoring,51,user51,regular,no attack,true negative
infrastructure,log,60,user60,malicious,attack 1,true positive
infrastructure,ignoring,95,user95,regular,no attack,true negative
infrastructure,ignoring,92,user92,regular,no attack,true negative
business,ignoring,45,user45,regular,no attack,true negative
business,ignoring,48,user48,regular,no attack,true negative
business,log,50,user50,malicious,attack 1,true positive
business,ignoring,65,user65,regular,no attack,true negative
infrastructure,log,70,user70,malicious,attack 1,true positive
infrastructure,ignoring,22,user22,regular,no attack,true negative
infrastructure,ignoring,41,user41,regular,no attack,true negative
infrastructure,log,43,user43,malicious,attack 1,true positive
infrastructure,ignoring,18,user18,regular,no attack,true negative
infrastructure,trace,10,user10,malicious,attack 2,true positive
business,trace,13,user13,malicious,attack 2,true positive
business,ignoring,24,user24,regular,no attack,true negative
business,ignoring,26,user26,regular,no attack,true negative
infrastructure,ignoring,90,user90,regular,no attack,true negative
business,ignoring,30,user30,regular,no attack,true negative
business,ignoring,92,user92,regular,no attack,true negative
infrastructure,trace,66,user66,malicious,attack 2,true positive
infrastructure,trace,44,user44,malicious,attack 2,true positive
infrastructure,ignoring,45,user45,regular,no attack,true negative
infrastructure,log,55,user55,malicious,attack 1,true positive
business,ignoring,38,user38,regular,no attack,true negative
business,trace,17,user17,malicious,attack 2,true positive
business,ignoring,21,user21,regular,no attack,true negative
business,ignoring,37,user37,regular,no attack,true negative
business,ignoring,62,user62,regular,no attack,true negative
business,trace,96,user96,malicious,attack 2,true positive
infrastructure,ignoring,79,user79,regular,no attack,true negative
infrastructure,log,75,user75,malicious,attack 1,true positive
infrastructure,trace,10,user10,malicious,attack 2,true positive
business,ignoring,19,user19,regular,no attack,true negative
business,ignoring,81,user81,regular,no attack,true negative
infrastructure,log,96,user96,malicious,attack 1,true positive
infrastructure,ignoring,82,user82,regular,no attack,true negative
business,ignoring,56,user56,regular,no attack,true negative
infrastructure,ignoring,3,user3,regular,no attack,true negative
infrastructure,ignoring,99,user99,regular,no attack,true negative
infrastructure,ignoring,31,user31,regular,no attack,true negative
infrastructure,ignoring,80,user80,regular,no attack,true negative
business,ignoring,90,user90,regular,no attack,true negative
business,ignoring,41,user41,regular,no attack,true negative
infrastructure,ignoring,37,user37,regular,no attack,true negative
business,ignoring,91,user91,regular,no attack,true negative
business,ignoring,15,user15,regular,no attack,true negative
business,log,55,user55,malicious,attack 1,true positive
infrastructure,ignoring,36,user36,regular,no attack,true negative
infrastructure,ignoring,1,user1,regular,no attack,true negative
business,ignoring,28,user28,regular,no attack,true negative
business,ignoring,38,user38,regular,no attack,true negative
infrastructure,ignoring,40,user40,regular,no attack,true negative
business,trace,87,user87,malicious,attack 2,true positive
business,ignoring,90,user90,regular,no attack,true negative
business,ignoring,93,user93,regular,no attack,true negative
infrastructure,log,50,user50,malicious,attack 1,true positive
business,ignoring,97,user97,regular,no attack,true negative
business,ignoring,48,user48,regular,no attack,true negative
business,ignoring,35,user35,regular,no attack,true negative
infrastructure,ignoring,67,user67,regular,no attack,true negative
infrastructure,log,63,user63,malicious,attack 1,true positive
business,ignoring,74,user74,regular,no attack,true negative
business,ignoring,20,user20,regular,no attack,true negative
business,ignoring,25,user25,regular,no attack,true negative
business,ignoring,49,user49,regular,no attack,true negative
business,log,75,user75,malicious,attack 1,true positive
business,trace,42,user42,malicious,attack 2,true positive
infrastructure,ignoring,68,user68,regular,no attack,true negative
business,ignoring,29,user29,regular,no attack,true negative
business,ignoring,20,user20,regular,no attack,true negative
infrastructure,ignoring,33,user33,regular,no attack,true negative
business,trace,70,user70,malicious,attack 2,true positive
infrastructure,ignoring,31,user31,regular,no attack,true negative
infrastructure,ignoring,40,user40,regular,no attack,true negative
business,ignoring,8,user8,regular,no attack,true negative
infrastructure,ignoring,19,user19,regular,no attack,true negative
business,ignoring,78,user78,regular,no attack,true negative
infrastructure,ignoring,36,user36,regular,no attack,true negative
business,ignoring,38,user38,regular,no attack,true negative
business,ignoring,31,user31,regular,no attack,true negative
