infrastructure,trace,92,user92,regular,no attack,false positive
infrastructure,trace,85,user85,malicious,attack 1,false positive
business,log,73,user73,regular,no attack,false positive
business,log,56,user56,regular,no attack,false positive
infrastructure,log,60,user60,malicious,attack 1,true positive
infrastructure,log,84,user84,regular,no attack,false positive
infrastructure,trace,85,user85,malicious,attack 1,false positive
business,trace,70,user70,malicious,attack 2,true positive
infrastructure,log,83,user83,regular,no attack,false positive
business,log,97,user97,regular,no attack,false positive
business,log,11,user11,regular,no attack,false positive
business,trace,49,user49,regular,no attack,false positive
business,trace,32,user32,regular,no attack,false positive
business,trace,48,user48,regular,no attack,false positive
infrastructure,trace,43,user43,malicious,attack 1,false positive
infrastructure,log,1,user1,regular,no attack,false positive
business,trace,30,user30,regular,no attack,false positive
infrastructure,trace,77,user77,regular,no attack,false positive
business,log,8,user8,regular,no attack,false positive
business,trace,34,user34,malicious,attack 2,true positive
business,log,25,user25,regular,no attack,false positive
infrastructure,trace,21,user21,regular,no attack,false positive
infrastructure,trace,16,user16,malicious,attack 1,false positive
business,log,20,user20,regular,no attack,false positive
business,log,100,user100,malicious,attack 1,true positive
infrastructure,log,7,user7,malicious,attack 2,false positive
infrastructure,trace,37,user37,regular,no attack,false positive
business,log,55,user55,malicious,attack 1,true positive
infrastructure,log,37,user37,regular,no attack,false positive
infrastructure,log,66,user66,malicious,attack 1,true positive
infrastructure,log,61,user61,malicious,attack 1,true positive
infrastructure,log,71,user71,malicious,attack 2,false positive
business,log,93,user93,regular,no attack,false positive
infrastructure,log,2,user2,regular,no attack,false positive
infrastructure,log,17,user17,malicious,attack 2,false positive
business,trace,70,user70,malicious,attack 1,false positive
infrastructure,log,7,user7,malicious,attack 2,false positive
infrastructure,trace,16,user16,malicious,attack 2,true positive
infrastructure,log,71,user71,malicious,attack 2,false positive
business,log,24,user24,regular,no attack,false positive
infrastructure,log,58,user58,regular,no attack,false positive
business,trace,59,user59,regular,no attack,false positive
infrastructure,log,43,user43,malicious,attack 2,false positive
business,trace,25,user25,regular,no attack,false positive
infrastructure,log,24,user24,regular,no attack,false positive
business,trace,17,user17,malicious,attack 2,true positive
business,log,90,user90,regular,no attack,false positive
infrastructure,log,18,user18,regular,no attack,false positive
business,trace,86,user86,regular,no attack,false positive
infrastructure,trace,98,user98,malicious,attack 1,false positive
infrastructure,trace,44,user44,malicious,attack 2,true positive
business,trace,81,user81,regular,no attack,false positive
business,log,44,user44,malicious,attack 2,false positive
infrastructure,trace,18,user18,regular,no attack,false positive
business,log,74,user74,regular,no attack,false positive
infrastructure,trace,17,user17,malicious,attack 2,true positive
infrastructure,log,77,user77,regular,no attack,false positive
business,trace,55,user55,malicious,attack 1,false positive
business,trace,93,user93,regular,no attack,false positive
infrastructure,log,19,user19,regular,no attack,false positive
infrastructure,trace,30,user30,regular,no attack,false positive
infrastructure,trace,16,user16,malicious,attack 2,true positive
infrastructure,log,46,user46,regular,no attack,false positive
infrastructure,log,59,user59,regular,no attack,false positive
infrastructure,log,55,user55,malicious,attack 2,false positive
infrastructure,trace,61,user61,malicious,attack 1,false positive
infrastructure,trace,65,user65,regular,no attack,false positive
business,trace,10,user10,malicious,attack 1,false positive
business,trace,6,user6,regular,no attack,false positive
infrastructure,trace,36,user36,regular,no attack,false positive
business,trace,31,user31,regular,no attack,false positive
business,log,34,user34,malicious,attack 1,true positive
business,trace,93,user93,regular,no attack,false positive
infrastructure,log,13,user13,malicious,attack 1,true positive
infrastructure,log,53,user53,regular,no attack,false positive
business,log,23,user23,regular,no attack,false positive
infrastructure,trace,29,user29,regular,no attack,false positive
infrastructure,trace,56,user56,regular,no attack,false positive
business,trace,43,user43,malicious,attack 2,true positive
infrastructure,trace,64,user64,malicious,attack 1,false positive
business,log,57,user57,regular,no attack,false positive
infrastructure,trace,55,user55,malicious,attack 2,true positive
infrastructure,log,91,user91,regular,no attack,false positive
infrastructure,log,43,user43,malicious,attack 2,false positive
infrastructure,log,35,user35,regular,no attack,false positive
infrastructure,log,46,user46,regular,no attack,false positive
infrastructure,log,98,user98,malicious,attack 2,false positive
infrastructure,log,18,user18,regular,no attack,false positive
infrastructure,trace,86,user86,regular,no attack,false positive
infrastructure,log,5,user5,regular,no attack,false positive
business,log,32,user32,regular,no attack,false positive
business,log,37,user37,regular,no attack,false positive
business,trace,88,user88,regular,no attack,false positive
business,log,94,user94,regular,no attack,false positive
business,log,89,user89,regular,no attack,false positive
business,trace,46,user46,regular,no attack,false positive
infrastructure,trace,36,user36,regular,no attack,false positive
business,log,80,user80,regular,no attack,false positive
business,log,16,user16,malicious,attack 2,false positive
infrastructure,trace,8,user8,regular,no attack,false positive
