business,log,28,user28,malicious,attack 1,true positive
business,log,69,user69,malicious,attack 1,true positive
infrastructure,trace,38,user38,malicious,attack 2,true positive
business,ignoring,39,user39,regular,no attack,true negative
infrastructure,ignoring,58,user58,regular,no attack,true negative
infrastructure,log,53,user53,malicious,attack 1,true positive
business,ignoring,78,user78,regular,no attack,true negative
business,ignoring,95,user95,regular,no attack,true negative
business,log,1,user1,malicious,attack 1,true positive
business,log,25,user25,malicious,attack 1,true positive
infrastructure,trace,47,user47,malicious,attack 2,true positive
business,ignoring,51,user51,regular,no attack,true negative
infrastructure,ignoring,65,user65,regular,no attack,true negative
infrastructure,trace,19,user19,malicious,attack 2,true positive
business,trace,8,user8,malicious,attack 2,true positive
infrastructure,trace,2,user2,malicious,attack 2,true positive
business,trace,52,user52,malicious,attack 2,true positive
infrastructure,log,19,user19,malicious,attack 1,true positive
infrastructure,trace,36,user36,malicious,attack 2,true positive
business,log,97,user97,malicious,attack 1,true positive
business,trace,42,user42,malicious,attack 2,true positive
infrastructure,ignoring,95,user95,regular,no attack,true negative
infrastructure,ignoring,70,user70,regular,no attack,true negative
infrastructure,log,13,user13,malicious,attack 1,true positive
business,trace,14,user14,malicious,attack 2,true positive
business,ignoring,94,user94,regular,no attack,true negative
business,trace,7,user7,malicious,attack 2,true positive
business,trace,91,user91,malicious,attack 2,true positive
infrastructure,log,88,user88,malicious,attack 1,true positive
business,trace,87,user87,malicious,attack 2,true positive
business,trace,16,user16,malicious,attack 2,true positive
business,ignoring,46,user46,regular,no attack,true negative
infrastructure,trace,34,user34,malicious,attack 2,true positive
business,trace,97,user97,malicious,attack 2,true positive
business,trace,63,user63,malicious,attack 2,true positive
business,trace,83,user83,malicious,attack 2,true positive
business,ignoring,98,user98,regular,no attack,true negative
business,log,22,user22,malicious,attack 1,true positive
infrastructure,trace,91,user91,malicious,attack 2,true positive
business,trace,91,user91,malicious,attack 2,true positive
infrastructure,trace,96,user96,malicious,attack 2,true positive
business,trace,91,user91,malicious,attack 2,true positive
infrastructure,trace,8,user8,malicious,attack 2,true positive
business,ignoring,72,user72,regular,no attack,true negative
business,trace,31,user31,malicious,attack 2,true positive
infrastructure,ignoring,86,user86,regular,no attack,true negative
infrastructure,trace,12,user12,malicious,attack 2,true positive
business,ignoring,94,user94,regular,no attack,true negative
infrastructure,ignoring,29,user29,regular,no attack,true negative
business,ignoring,23,user23,regular,no attack,true negative
infrastructure,trace,26,user26,malicious,attack 2,true positive
business,log,45,user45,malicious,attack 1,true positive
infrastructure,log,92,user92,malicious,attack 1,true positive
business,ignoring,95,user95,regular,no attack,true negative
business,trace,89,user89,malicious,attack 2,true positive
infrastructure,log,89,user89,malicious,attack 1,true positive
infrastructure,trace,45,user45,malicious,attack 2,true positive
business,trace,52,user52,malicious,attack 2,true positive
infrastructure,ignoring,15,user15,regular,no attack,true negative
infrastructure,ignoring,58,user58,regular,no attack,true negative
business,log,68,user68,malicious,attack 1,true positive
infrastructure,log,76,user76,malicious,attack 1,true positive
infrastructure,trace,47,user47,malicious,attack 2,true positive
infrastructure,ignoring,57,user57,regular,no attack,true negative
business,ignoring,15,user15,regular,no attack,true negative
infrastructure,ignoring,51,user51,regular,no attack,true negative
business,trace,42,user42,malicious,attack 2,true positive
business,ignoring,95,user95,regular,no attack,true negative
infrastructure,log,20,user20,malicious,attack 1,true positive
business,trace,64,user64,malicious,attack 2,true positive
infrastructure,trace,9,user9,malicious,attack 2,true positive
business,log,62,user62,malicious,attack 1,true positive
business,ignoring,4,user4,regular,no attack,true negative
business,ignoring,79,user79,regular,no attack,true negative
business,log,55,user55,malicious,attack 1,true positive
infrastructure,log,19,user19,malicious,attack 1,true positive
business,log,33,user33,malicious,attack 1,true positive
business,trace,97,user97,malicious,attack 2,true positive
business,trace,37,user37,malicious,attack 2,true positive
infrastructure,log,27,user27,malicious,attack 1,true positive
infrastructure,log,89,user89,malicious,attack 1,true positive
infrastructure,log,35,user35,malicious,attack 1,true positive
infrastructure,log,45,user45,malicious,attack 1,true positive
business,trace,62,user62,malicious,attack 2,true positive
infrastructure,ignoring,93,user93,regular,no attack,true negative
business,log,92,user92,malicious,attack 1,true positive
business,ignoring,93,user93,regular,no attack,true negative
infrastructure,log,14,user14,malicious,attack 1,true positive
business,trace,47,user47,malicious,attack 2,true positive
business,ignoring,51,user51,regular,no attack,true negative
business,ignoring,84,user84,regular,no attack,true negative
infrastructure,ignoring,58,user58,regular,no attack,true negative
business,trace,42,user42,malicious,attack 2,true positive
infrastructure,trace,12,user12,malicious,attack 2,true positive
business,ignoring,95,user95,regular,no attack,true negative
business,trace,24,user24,malicious,attack 2,true positive
business,ignoring,10,user10,regular,no attack,true negative
business,ignoring,39,user39,regular,no attack,true negative
infrastructure,trace,24,user24,malicious,attack 2,true positive
infrastructure,ignoring,4,user4,regular,no attack,true negative
