business,ignoring,285,user285,regular,no attack,true negative
infrastructure,ignoring,668,user668,regular,no attack,true negative
infrastructure,ignoring,166,user166,regular,no attack,true negative
infrastructure,ignoring,920,user920,regular,no attack,true negative
business,ignoring,614,user614,regular,no attack,true negative
business,ignoring,817,user817,regular,no attack,true negative
infrastructure,ignoring,790,user790,regular,no attack,true negative
business,ignoring,724,user724,regular,no attack,true negative
infrastructure,log,449,user449,malicious,attack 1,true positive
infrastructure,trace,63,user63,malicious,attack 2,true positive
business,trace,409,user409,malicious,attack 2,true positive
infrastructure,ignoring,26,user26,regular,no attack,true negative
infrastructure,ignoring,489,user489,regular,no attack,true negative
infrastructure,ignoring,82,user82,regular,no attack,true negative
business,ignoring,530,user530,regular,no attack,true negative
infrastructure,ignoring,513,user513,regular,no attack,true negative
business,ignoring,929,user929,regular,no attack,true negative
infrastructure,ignoring,374,user374,regular,no attack,true negative
business,ignoring,698,user698,regular,no attack,true negative
infrastructure,log,422,user422,malicious,attack 1,true positive
business,ignoring,773,user773,regular,no attack,true negative
infrastructure,ignoring,704,user704,regular,no attack,true negative
business,log,506,user506,malicious,attack 1,true positive
business,ignoring,198,user198,regular,no attack,true negative
infrastructure,ignoring,586,user586,regular,no attack,true negative
business,ignoring,60,user60,regular,no attack,true negative
business,ignoring,800,user800,regular,no attack,true negative
business,ignoring,963,user963,regular,no attack,true negative
infrastructure,ignoring,125,user125,regular,no attack,true negative
infrastructure,ignoring,996,user996,regular,no attack,true negative
infrastructure,ignoring,601,user601,regular,no attack,true negative
infrastructure,ignoring,920,user920,regular,no attack,true negative
infrastructure,trace,338,user338,malicious,attack 2,true positive
infrastructure,ignoring,577,user577,regular,no attack,true negative
infrastructure,ignoring,406,user406,regular,no attack,true negative
business,log,905,user905,malicious,attack 1,true positive
infrastructure,ignoring,606,user606,regular,no attack,true negative
infrastructure,ignoring,370,user370,regular,no attack,true negative
infrastructure,trace,475,user475,malicious,attack 2,true positive
business,ignoring,685,user685,regular,no attack,true negative
business,ignoring,226,user226,regular,no attack,true negative
infrastructure,log,128,user128,malicious,attack 1,true positive
infrastructure,ignoring,88,user88,regular,no attack,true negative
business,ignoring,772,user772,regular,no attack,true negative
business,ignoring,41,user41,regular,no attack,true negative
business,ignoring,38,user38,regular,no attack,true negative
business,ignoring,711,user711,regular,no attack,true negative
business,ignoring,423,user423,regular,no attack,true negative
infrastructure,ignoring,726,user726,regular,no attack,true negative
infrastructure,ignoring,198,user198,regular,no attack,true negative
business,ignoring,477,user477,regular,no attack,true negative
business,ignoring,837,user837,regular,no attack,true negative
business,ignoring,651,user651,regular,no attack,true negative
infrastructure,ignoring,776,user776,regular,no attack,true negative
business,ignoring,743,user743,regular,no attack,true negative
infrastructure,ignoring,474,user474,regular,no attack,true negative
business,ignoring,530,user530,regular,no attack,true negative
infrastructure,trace,338,user338,malicious,attack 2,true positive
infrastructure,ignoring,559,user559,regular,no attack,true negative
infrastructure,ignoring,131,user131,regular,no attack,true negative
infrastructure,ignoring,180,user180,regular,no attack,true negative
infrastructure,ignoring,697,user697,regular,no attack,true negative
infrastructure,ignoring,641,user641,regular,no attack,true negative
business,ignoring,610,user610,regular,no attack,true negative
business,ignoring,113,user113,regular,no attack,true negative
infrastructure,ignoring,174,user174,regular,no attack,true negative
business,ignoring,639,user639,regular,no attack,true negative
infrastructure,ignoring,433,user433,regular,no attack,true negative
business,ignoring,19,user19,regular,no attack,true negative
infrastructure,trace,536,user536,malicious,attack 2,true positive
business,ignoring,971,user971,regular,no attack,true negative
business,ignoring,595,user595,regular,no attack,true negative
business,ignoring,281,user281,regular,no attack,true negative
business,ignoring,34,user34,regular,no attack,true negative
business,ignoring,385,user385,regular,no attack,true negative
business,ignoring,845,user845,regular,no attack,true negative
business,trace,223,user223,malicious,attack 2,true positive
infrastructure,ignoring,847,user847,regular,no attack,true negative
business,ignoring,735,user735,regular,no attack,true negative
infrastructure,ignoring,763,user763,regular,no attack,true negative
infrastructure,ignoring,915,user915,regular,no attack,true negative
infrastructure,ignoring,534,user534,regular,no attack,true negative
business,ignoring,52,user52,regular,no attack,true negative
business,log,921,user921,malicious,attack 1,true positive
business,ignoring,190,user190,regular,no attack,true negative
business,ignoring,906,user906,regular,no attack,true negative
infrastructure,log,136,user136,malicious,attack 1,true positive
business,ignoring,14,user14,regular,no attack,true negative
business,ignoring,243,user243,regular,no attack,true negative
business,ignoring,577,user577,regular,no attack,true negative
infrastructure,ignoring,252,user252,regular,no attack,true negative
infrastructure,trace,177,user177,malicious,attack 2,true positive
infrastructure,ignoring,970,user970,regular,no attack,true negative
business,ignoring,479,user479,regular,no attack,true negative
infrastructure,ignoring,27,user27,regular,no attack,true negative
business,ignoring,642,user642,regular,no attack,true negative
infrastructure,ignoring,284,user284,regular,no attack,true negative
business,ignoring,934,user934,regular,no attack,true negative
infrastructure,ignoring,984,user984,regular,no attack,true negative
business,log,742,user742,malicious,attack 1,true positive
infrastructure,ignoring,961,user961,regular,no attack,true negative
business,ignoring,759,user759,regular,no attack,true negative
business,ignoring,816,user816,regular,no attack,true negative
infrastructure,ignoring,800,user800,regular,no attack,true negative
business,ignoring,988,user988,regular,no attack,true negative
infrastructure,trace,440,user440,malicious,attack 2,true positive
infrastructure,ignoring,280,user280,regular,no attack,true negative
infrastructure,ignoring,447,user447,regular,no attack,true negative
business,ignoring,720,user720,regular,no attack,true negative
infrastructure,ignoring,163,user163,regular,no attack,true negative
business,ignoring,987,user987,regular,no attack,true negative
business,trace,119,user119,malicious,attack 2,true positive
infrastructure,ignoring,234,user234,regular,no attack,true negative
business,ignoring,696,user696,regular,no attack,true negative
infrastructure,trace,42,user42,malicious,attack 2,true positive
business,ignoring,910,user910,regular,no attack,true negative
infrastructure,ignoring,726,user726,regular,no attack,true negative
infrastructure,ignoring,972,user972,regular,no attack,true negative
business,ignoring,838,user838,regular,no attack,true negative
business,log,665,user665,malicious,attack 1,true positive
business,ignoring,328,user328,regular,no attack,true negative
infrastructure,trace,241,user241,malicious,attack 2,true positive
business,ignoring,668,user668,regular,no attack,true negative
business,ignoring,607,user607,regular,no attack,true negative
infrastructure,ignoring,704,user704,regular,no attack,true negative
business,ignoring,767,user767,regular,no attack,true negative
infrastructure,ignoring,988,user988,regular,no attack,true negative
business,ignoring,740,user740,regular,no attack,true negative
infrastructure,ignoring,141,user141,regular,no attack,true negative
business,ignoring,495,user495,regular,no attack,true negative
infrastructure,ignoring,761,user761,regular,no attack,true negative
business,ignoring,34,user34,regular,no attack,true negative
business,ignoring,324,user324,regular,no attack,true negative
infrastructure,ignoring,500,user500,regular,no attack,true negative
infrastructure,ignoring,378,user378,regular,no attack,true negative
infrastructure,log,136,user136,malicious,attack 1,true positive
business,ignoring,917,user917,regular,no attack,true negative
infrastructure,ignoring,242,user242,regular,no attack,true negative
business,log,712,user712,malicious,attack 1,true positive
infrastructure,ignoring,247,user247,regular,no attack,true negative
infrastructure,ignoring,828,user828,regular,no attack,true negative
infrastructure,log,25,user25,malicious,attack 1,true positive
business,ignoring,669,user669,regular,no attack,true negative
infrastructure,ignoring,962,user962,regular,no attack,true negative
infrastructure,ignoring,40,user40,regular,no attack,true negative
business,trace,550,user550,malicious,attack 2,true positive
infrastructure,ignoring,104,user104,regular,no attack,true negative
business,ignoring,661,user661,regular,no attack,true negative
infrastructure,ignoring,162,user162,regular,no attack,true negative
infrastructure,ignoring,462,user462,regular,no attack,true negative
infrastructure,ignoring,816,user816,regular,no attack,true negative
business,ignoring,48,user48,regular,no attack,true negative
business,ignoring,77,user77,regular,no attack,true negative
infrastructure,ignoring,269,user269,regular,no attack,true negative
business,ignoring,514,user514,regular,no attack,true negative
infrastructure,ignoring,357,user357,regular,no attack,true negative
business,ignoring,106,user106,regular,no attack,true negative
business,trace,312,user312,malicious,attack 2,true positive
infrastructure,ignoring,390,user390,regular,no attack,true negative
business,ignoring,991,user991,regular,no attack,true negative
business,ignoring,373,user373,regular,no attack,true negative
infrastructure,trace,184,user184,malicious,attack 2,true positive
infrastructure,ignoring,379,user379,regular,no attack,true negative
infrastructure,ignoring,275,user275,regular,no attack,true negative
infrastructure,ignoring,412,user412,regular,no attack,true negative
infrastructure,ignoring,502,user502,regular,no attack,true negative
