business,trace,696,user696,malicious,attack 2,true positive
infrastructure,log,131,user131,malicious,attack 1,true positive
infrastructure,trace,580,user580,malicious,attack 1,false positive
business,trace,945,user945,regular,no attack,false positive
infrastructure,log,624,user624,malicious,attack 2,false positive
infrastructure,log,497,user497,malicious,attack 2,false positive
business,trace,390,user390,regular,no attack,false positive
infrastructure,trace,613,user613,malicious,attack 2,true positive
business,trace,353,user353,malicious,attack 1,false positive
infrastructure,log,353,user353,malicious,attack 2,false positive
business,trace,82,user82,malicious,attack 2,true positive
business,trace,520,user520,malicious,attack 1,false positive
infrastructure,log,880,user880,malicious,attack 2,false positive
business,trace,137,user137,malicious,attack 2,true positive
infrastructure,log,174,user174,regular,no attack,false positive
infrastructure,log,825,user825,malicious,attack 2,false positive
business,log,174,user174,regular,no attack,false positive
infrastructure,log,301,user301,regular,no attack,false positive
infrastructure,trace,487,user487,malicious,attack 1,false positive
business,log,340,user340,malicious,attack 1,true positive
business,trace,230,user230,malicious,attack 2,true positive
infrastructure,log,527,user527,malicious,attack 1,true positive
infrastructure,log,937,user937,regular,no attack,false positive
infrastructure,log,393,user393,malicious,attack 1,true positive
infrastructure,trace,311,user311,malicious,attack 2,true positive
business,log,847,user847,malicious,attack 2,false positive
business,trace,197,user197,malicious,attack 1,false positive
business,log,352,user352,malicious,attack 2,false positive
business,log,753,user753,malicious,attack 1,true positive
business,trace,359,user359,malicious,attack 1,false positive
infrastructure,log,43,user43,regular,no attack,false positive
infrastructure,trace,656,user656,regular,no attack,false positive
business,log,93,user93,malicious,attack 2,false positive
infrastructure,log,173,user173,malicious,attack 2,false positive
infrastructure,log,86,user86,malicious,attack 2,false positive
infrastructure,trace,900,user900,regular,no attack,false positive
business,log,536,user536,regular,no attack,false positive
business,trace,797,user797,malicious,attack 1,false positive
infrastructure,log,793,user793,malicious,attack 1,true positive
business,trace,248,user248,malicious,attack 2,true positive
business,log,532,user532,malicious,attack 1,true positive
business,trace,554,user554,malicious,attack 2,true positive
business,log,169,user169,malicious,attack 1,true positive
infrastructure,log,140,user140,regular,no attack,false positive
business,trace,545,user545,malicious,attack 1,false positive
business,trace,107,user107,malicious,attack 1,false positive
business,log,159,user159,malicious,attack 2,false positive
infrastructure,trace,296,user296,regular,no attack,false positive
infrastructure,trace,304,user304,regular,no attack,false positive
infrastructure,trace,424,user424,regular,no attack,false positive
infrastructure,trace,595,user595,malicious,attack 1,false positive
infrastructure,log,63,user63,malicious,attack 1,true positive
infrastructure,log,236,user236,regular,no attack,false positive
infrastructure,trace,84,user84,malicious,attack 2,true positive
business,log,863,user863,regular,no attack,false positive
infrastructure,log,832,user832,malicious,attack 1,true positive
business,log,895,user895,regular,no attack,false positive
business,log,642,user642,malicious,attack 2,false positive
infrastructure,trace,913,user913,malicious,attack 1,false positive
infrastructure,trace,218,user218,malicious,attack 1,false positive
infrastructure,log,290,user290,malicious,attack 2,false positive
infrastructure,trace,320,user320,malicious,attack 1,false positive
business,log,553,user553,malicious,attack 2,false positive
business,log,870,user870,malicious,attack 1,true positive
infrastructure,log,239,user239,malicious,attack 1,true positive
infrastructure,log,259,user259,malicious,attack 1,true positive
infrastructure,log,862,user862,malicious,attack 1,true positive
infrastructure,trace,188,user188,regular,no attack,false positive
infrastructure,log,696,user696,malicious,attack 2,false positive
business,trace,919,user919,malicious,attack 1,false positive
business,log,246,user246,regular,no attack,false positive
infrastructure,log,161,user161,malicious,attack 1,true positive
business,log,841,user841,malicious,attack 1,true positive
infrastructure,log,760,user760,malicious,attack 1,true positive
infrastructure,trace,91,user91,malicious,attack 1,false positive
business,log,500,user500,malicious,attack 2,false positive
business,trace,500,user500,malicious,attack 2,true positive
infrastructure,trace,255,user255,malicious,attack 1,false positive
business,log,503,user503,malicious,attack 1,true positive
infrastructure,trace,939,user939,malicious,attack 1,false positive
business,trace,728,user728,malicious,attack 1,false positive
infrastructure,log,245,user245,regular,no attack,false positive
infrastructure,log,662,user662,regular,no attack,false positive
business,trace,355,user355,malicious,attack 2,true positive
business,log,949,user949,regular,no attack,false positive
business,log,600,user600,malicious,attack 2,false positive
business,log,462,user462,regular,no attack,false positive
infrastructure,log,490,user490,malicious,attack 1,true positive
infrastructure,trace,548,user548,regular,no attack,false positive
infrastructure,log,202,user202,regular,no attack,false positive
